,original_id,caffe_id,name,price,serving,plate_area,sourcing,started_producing,type,with_brown_sugar,with_nuts,whole_weat_flour,with_eggs,with_icing,lactose_free,with_cocoa,with_berries,look_date
2045,1715349,25,chocolate confidant,3.07,105,832.5,ecological,2020,eclair,0,1,0,0,0,0,0,0,2023-11-14
2046,1350300,2,raspberry charm,1.19,65,277.5,local or ecological,2018,doughnut,0,1,0,0,0,0,0,0,2023-11-14
2047,1710009,91,fig pleasure,1.43,78,999.0,local or ecological,2019,doughnut,1,1,0,0,0,0,0,0,2023-11-14
2048,1718547,100,chocolate smile,2.39,99,336.33,ecological,2019,cake,1,0,0,0,0,0,0,0,2023-11-14
2049,1740987,25,almond reward,3.12,115,859.14,ecological,2019,cake,1,0,0,0,0,0,0,0,2023-11-14
2050,1727601,6,hazelnut treat,2.1,98,555.0,local or ecological,2020,cake,1,0,0,0,0,0,0,1,2023-11-14
2051,1723311,61,nutty abbundance,1.69,107,666.0,local or ecological,2020,cake,0,1,0,1,0,1,0,0,2023-11-14
2052,1734651,37,double juniper berry,1.15,95,687.09,ecological,2003,cake,0,0,1,0,0,0,0,0,2023-11-14
2053,1689168,38,special harmony,3.54,114,922.4100000000001,ecological,2020,cake,1,0,0,0,0,0,0,0,2023-11-14
2054,1740255,55,precious garden,3.13,111,522.81,ecological,2015,cake,0,0,0,0,1,0,0,0,2023-11-14
2055,1736037,91,cheeky black mulberry,1.49,65,455.09999999999997,ecological,2020,doughnut,1,1,0,0,0,0,0,0,2023-11-14
2056,1740087,3,blueberry spark,1.55,120,888.0,ecological,1967,cake,0,0,1,1,0,0,0,0,2023-11-14
2057,1740075,47,pure spring,3.29,116,666.0,ecological,2014,eclair,0,0,0,0,1,0,0,0,2023-11-14
2058,1730007,67,luscious star,0.55,95,666.0,ecological,1957,croissant,0,0,1,0,0,0,0,0,2023-11-14
2059,1739883,26,pistachio choice,2.4,96,1332.0,ecological,2014,cake,0,0,0,0,0,0,0,1,2023-11-14
2060,1739799,21,banana synergy,1.75,110,444.0,ecological,2020,cake,1,0,0,0,0,0,0,0,2023-11-14
2061,1739331,103,glamorous bliss,0.92,64,444.0,ecological,2008,cookie,0,0,1,0,0,0,0,0,2023-11-14
2062,1738773,76,double celebration,2.35,77,589.41,ecological,2020,cake,1,0,0,0,0,0,0,0,2023-11-14
2063,1735803,105,currant blossom,2.07,107,865.8,ecological,2014,cake,1,0,0,0,0,0,0,0,2023-11-14
2064,1738719,107,fancy pistachio,1.27,82,799.2,local or ecological,2020,cake,1,0,0,0,0,0,0,0,2023-11-14
2065,1738569,39,yellow blueberry,3.09,104,277.5,ecological,2019,cake,1,0,0,0,0,0,0,0,2023-11-14
2066,1738551,45,delicate spring,12.0,110,666.0,ecological,1935,cake,0,0,0,1,0,0,0,0,2023-11-14
2067,1738431,77,fantastic confidant,1.99,101,472.85999999999996,ecological,2020,cake,1,0,0,0,0,0,0,0,2023-11-14
2068,1614240,58,beautiful secret,1.65,109,499.5,local or ecological,2020,cake,1,0,0,0,0,0,0,0,2023-11-14
2069,1617540,99,beautiful spark,2.08,117,555.0,local or ecological,2020,cake,1,0,0,0,0,0,0,0,2023-11-14
2070,1737585,26,sesame flavor,0.69,115,666.0,n/a,2019,cake,0,1,0,0,0,0,0,0,2023-11-14
2071,1737471,83,velvety juniper berry,1.44,80,705.96,n/a,2019,doughnut,1,0,0,0,0,0,0,0,2023-11-14
2072,1713957,96,double comfort,4.69,114,3330.0,ecological,2019,cake,1,0,0,0,0,0,0,0,2023-11-14
2073,1116906,55,comforting chuckle,4.9,70,2020.1999999999998,n/a,1936,croissant,1,1,1,1,1,0,0,0,2023-11-14
2074,1717173,63,crispy marvel,3.0,115,1221.0,local or ecological,2020,candy,1,0,0,0,0,0,0,0,2023-11-14
2075,1737093,14,pineapple confidant,2.69,100,333.0,ecological,2013,cake,0,0,0,1,0,0,0,0,2023-11-14
2076,1694664,72,blissful secret,1.91,105,1287.6,local or ecological,2020,candy,0,1,0,0,0,0,0,0,2023-11-14
2077,1703304,19,currant surprise,2.85,93,444.0,ecological,2017,cake,1,0,0,0,0,0,0,0,2023-11-14
2078,1466868,25,raspberry taste,2.18,77,333.0,ecological,2019,cake,1,0,0,0,0,0,0,0,2023-11-14
2079,1736127,110,caramelized magic,1.98,110,666.0,local or ecological,2020,cake,1,0,0,0,0,0,0,0,2023-11-14
2080,1720023,92,celestial currant,3.75,108,610.5,ecological,2017,cake,0,0,0,1,0,0,0,0,2023-11-14
2081,1735197,88,homemade prize,0.69,99,667.11,local or ecological,1981,cake,0,0,1,0,0,0,0,0,2023-11-14
2082,1728123,56,irresistible blossom,1.45,110,510.59999999999997,local or ecological,2020,cake,0,0,0,0,0,0,0,0,2023-11-14
2083,1584156,83,delicate juniper berry,2.39,99,333.0,ecological,2020,cake,1,0,0,0,0,0,0,0,2023-11-14
2084,1733535,5,cherry grin,3.45,102,666.0,ecological,2011,cake,0,0,0,1,0,0,0,0,2023-11-14
2085,1701318,99,black mulberry secret,0.78,67,821.4000000000001,ecological,2002,cookie,0,1,1,0,0,0,0,0,2023-11-14
2086,1733271,26,cranberry desert,1.99,113,666.0,local or ecological,2020,cake,1,1,0,1,0,1,0,0,2023-11-14
2087,1637484,88,yummy strawberry,1.71,94,777.0,ecological,1971,eclair,0,1,1,0,0,0,0,0,2023-11-14
2088,1718409,61,special star,1.24,102,721.5,local or ecological,2020,cake,0,0,0,0,1,0,0,0,2023-11-14
2089,1731795,109,alluring perfection,1.69,80,621.5999999999999,local or ecological,2020,cake,0,1,0,1,0,0,0,1,2023-11-14
2090,1638972,52,fruity ambrosia,2.5,106,1332.0,ecological,2002,cake,0,1,1,0,0,0,0,0,2023-11-14
2091,1731423,44,fluffy reward,2.99,109,452.88,ecological,2016,cake,1,0,0,0,0,0,0,0,2023-11-14
2092,1729989,86,crispy paradise,3.7,95,748.14,n/a,1971,cake,0,0,0,0,0,0,1,0,2023-11-14
2093,1695564,94,cherry star,4.15,113,1337.5500000000002,ecological,1937,doughnut,0,0,0,1,0,0,0,0,2023-11-14
2094,1729215,106,pear blossom,2.85,80,888.0,ecological,1977,cake,0,1,0,0,0,0,0,0,2023-11-14
2095,1729071,80,traditional blueberry,3.05,112,166.5,ecological,2015,cake,0,0,0,1,0,0,0,0,2023-11-14
2096,1729065,49,crisp delight,3.05,112,166.5,ecological,2015,cake,0,0,0,1,0,0,0,0,2023-11-14
2097,1709625,57,enticing desert,1.6,70,666.0,ecological,2008,cake,0,0,0,0,0,0,0,0,2023-11-14
2098,1727955,93,warm pistachio,1.33,78,666.0,local or ecological,2020,cake,1,0,0,0,0,0,0,0,2023-11-14
2099,1509615,112,fruity adventure,1.5,79,519.48,local or ecological,2019,cupcake,1,0,0,0,0,0,0,0,2023-11-14
2100,1727517,100,exquisite taste,2.53,91,1041.18,ecological,1978,cake,0,0,1,0,0,0,0,0,2023-11-14
2101,1679208,45,angelic almond,1.1,73,428.46,ecological,2007,doughnut,1,0,0,0,0,0,0,0,2023-11-14
2102,1703796,83,savoury almond,2.77,97,444.0,ecological,2019,cake,0,0,0,1,0,0,0,0,2023-11-14
2103,1629774,109,cashew spring,0.81,88,712.62,ecological,1991,cake,0,0,1,0,0,0,0,0,2023-11-14
2104,1723107,37,light synergy,1.15,63,666.0,ecological,2020,doughnut,0,1,0,0,1,0,0,0,2023-11-14
2105,1721805,64,refreshing generosity,1.87,101,667.11,n/a,2020,cake,1,0,0,0,0,0,0,0,2023-11-14
2106,1583820,90,tempting pleasure,2.38,99,333.0,ecological,2020,cake,1,0,0,0,0,0,0,0,2023-11-14
2107,1718571,58,celestial pistachio,1.59,79,1320.9,local or ecological,2020,cake,0,0,0,0,0,0,0,0,2023-11-14
2108,1718475,29,berry serenity,0.64,87,1998.0,n/a,1967,cookie,0,0,1,0,0,0,0,0,2023-11-14
2109,1574148,84,savoury miracle,2.9,110,555.0,ecological,2020,cake,0,0,0,1,0,0,0,0,2023-11-14
2110,1716531,69,traditional confidant,0.77,51,1221.0,ecological,1974,cake,0,0,1,0,0,0,0,0,2023-11-14
2111,1466742,50,fancy star,2.43,99,333.0,ecological,2019,cake,1,0,0,0,0,0,0,0,2023-11-14
2112,1533591,101,green marvel,2.19,77,333.0,ecological,2019,cake,1,0,0,0,0,0,0,0,2023-11-14
2113,1714635,19,sesame delight,2.87,91,666.0,ecological,2020,cake,0,0,0,1,0,0,0,0,2023-11-14
2114,1713945,95,pretty heaven,4.98,93,111.0,ecological,1937,cake,0,0,0,1,0,0,0,0,2023-11-14
2115,1711935,63,delightful hazelnut,2.75,119,455.09999999999997,ecological,2019,cake,1,0,0,0,0,0,0,0,2023-11-14
2116,1696380,12,raspberry flavor,0.94,68,555.0,ecological,1994,cake,0,1,1,0,0,0,0,0,2023-11-14
2117,1681836,98,candied sensation,1.28,80,666.0,local or ecological,2020,cake,1,0,0,0,0,0,0,0,2023-11-14
2118,1710477,36,candied inspiration,2.3,104,666.0,local or ecological,2020,cake,1,0,0,0,0,0,0,0,2023-11-14
2119,1709439,6,banana spark,4.5,60,588.3,ecological,1954,cake,0,0,0,1,0,0,0,0,2023-11-14
2120,1426497,108,white choice,0.83,67,1398.6,ecological,1937,croissant,0,0,1,0,0,0,0,0,2023-11-14
2121,1708110,41,yummy plum,2.03,110,888.0,ecological,1990,cake,0,0,1,0,0,0,0,0,2023-11-14
2122,1707180,36,fluffy blossom,1.65,79,666.0,local or ecological,2020,cake,1,0,0,0,0,0,0,0,2023-11-14
2123,1706946,29,currant abbundance,0.77,93,643.8,ecological,1985,cake,0,0,1,0,0,0,0,0,2023-11-14
2124,1704690,54,exclusive strawberry,1.38,105,721.5,ecological,1972,cake,0,0,1,0,0,0,1,0,2023-11-14
2125,1703958,83,crispy sesame,2.25,63,407.37,local or ecological,2020,cake,1,0,0,0,0,0,0,0,2023-11-14
2126,1701690,5,apricot surprise,2.02,110,999.0,local or ecological,2020,cake,1,0,0,0,0,0,0,0,2023-11-14
2127,1699542,68,beautiful star,3.1,100,821.4000000000001,ecological,2016,cake,1,0,0,0,0,0,0,0,2023-11-14
2128,1696776,68,velvety flavor,2.87,76,356.53200000000004,ecological,2019,cake,0,0,0,1,0,0,0,0,2023-11-14
2129,1648422,13,juniper berry kiss,3.98,81,1528.47,ecological,1937,croissant,0,0,1,0,0,0,0,0,2023-11-14
2130,1694886,93,juniper berry gift,1.81,107,499.5,local or ecological,2020,cake,1,0,0,0,0,0,0,0,2023-11-14
2131,1694844,90,berry garden,0.89,80,777.0,local or ecological,2012,doughnut,0,0,0,0,0,0,0,0,2023-11-14
2132,1694610,12,berry warmth,1.89,108,666.0,local or ecological,2019,cake,1,0,0,0,0,0,0,0,2023-11-14
2133,1689606,100,juniper berry garden,1.52,120,688.2,local or ecological,2019,cake,1,0,0,0,0,0,0,0,2023-11-14
2134,1660575,32,blueberry prize,0.49,89,658.23,ecological,1984,cake,0,0,1,0,0,0,0,0,2023-11-14
2135,1652154,57,smooth strawberry,1.79,74,666.0,n/a,1951,cake,0,0,0,1,0,0,0,0,2023-11-14
2136,1650006,69,fantastic passion,1.84,54,200.91,local or ecological,2019,cake,1,0,0,0,0,0,0,0,2023-11-14
2137,1649838,58,savoury invitation,2.38,99,222.0,ecological,2020,cake,1,0,0,0,0,0,0,0,2023-11-14
2138,1635186,100,green mango,1.96,105,621.5999999999999,local or ecological,2020,cake,1,0,0,0,0,0,0,0,2023-11-14
2139,1629642,70,celestial garden,5.0,120,1818.1799999999998,n/a,1955,cake,0,0,0,0,0,0,1,0,2023-11-14
2140,1616862,32,banana wisdom,0.73,70,1332.0,ecological,1937,croissant,0,0,1,0,0,0,0,0,2023-11-14
2141,1606536,15,mango choice,1.87,101,532.8,local or ecological,2020,doughnut,0,1,0,0,0,1,0,0,2023-11-14
2142,1590060,20,almond magic,1.29,50,444.0,ecological,2020,doughnut,1,0,0,0,0,0,0,0,2023-11-14
2143,1602102,55,crunchy heaven,1.21,54,888.0,ecological,2009,doughnut,0,0,1,0,0,0,0,0,2023-11-14
2144,1553463,52,tempting flower,1.9,55,166.5,local or ecological,2020,cake,1,0,0,0,0,0,0,0,2023-11-14
2145,1389417,20,black mulberry chuckle,1.98,116,999.0,local or ecological,2019,cake,1,0,0,0,0,0,0,0,2023-11-14
2146,1600374,83,cheeky bliss,2.18,103,566.0999999999999,ecological,2019,cupcake,1,0,0,0,0,0,0,0,2023-11-14
2147,1540449,46,fantastic sentiment,3.2,112,388.5,local or ecological,1993,cake,0,0,0,1,0,0,0,0,2023-11-14
2148,1489275,25,sesame ribbon,1.99,104,999.0,local or ecological,2019,cake,1,0,0,0,0,0,0,0,2023-11-14
2149,1359762,26,cranberry kiss,0.36,60,1665.0,n/a,1925,cookie,0,0,1,0,0,0,0,0,2023-11-14
2150,1163880,82,delicate fountain,0.29,120,1665.0,local or ecological,1957,cupcake,0,0,1,0,0,0,0,0,2023-11-14
2151,1744287,42,heavenly miracle,1.79,74,666.0,n/a,1951,cake,0,0,0,1,0,0,0,0,2023-11-15
2152,1713957,96,double comfort,4.69,114,3330.0,ecological,2019,cake,1,0,0,0,0,0,0,0,2023-11-15
2153,1743429,5,berry celebration,1.2,67,555.0,local or ecological,2019,eclair,0,1,0,0,0,0,0,0,2023-11-15
2154,1743447,3,raspberry kiss,1.49,83,999.0,local or ecological,2019,eclair,0,1,0,0,0,0,0,0,2023-11-15
2155,1743531,99,lemon rose,1.74,97,1110.0,local or ecological,2019,eclair,0,1,0,0,0,0,0,0,2023-11-15
2156,1648422,13,juniper berry kiss,3.98,81,1528.47,ecological,1937,croissant,0,0,1,0,0,0,0,0,2023-11-15
2157,1734651,37,double juniper berry,1.12,95,687.09,ecological,2003,cake,0,0,1,0,0,0,0,0,2023-11-15
2158,1723695,71,famous strawberry,1.65,80,666.0,ecological,2020,cake,1,0,0,0,0,0,0,0,2023-11-15
2159,1743171,82,blue warmth,1.85,98,222.0,local or ecological,2019,cake,1,0,0,0,0,0,0,0,2023-11-15
2160,1742997,16,plum bonus,3.26,102,222.0,ecological,2013,cake,0,0,0,0,1,0,0,0,2023-11-15
2161,1742955,10,pear desert,1.65,95,555.0,local or ecological,2019,cake,1,0,0,0,0,0,0,0,2023-11-15
2162,1742859,4,chocolate synergy,1.89,115,788.0999999999999,local or ecological,2020,cake,1,0,0,0,0,0,0,0,2023-11-15
2163,1742601,47,orange wisdom,2.57,103,277.5,ecological,2019,cake,0,0,0,1,0,0,0,0,2023-11-15
2164,1742595,28,kiwi bonus,2.42,87,166.5,ecological,2019,cake,0,0,0,1,0,0,0,0,2023-11-15
2165,1742577,54,classic gift,0.91,53,666.0,n/a,1991,cake,0,0,1,0,0,0,0,0,2023-11-15
2166,1742523,100,pistachio treat,1.99,101,488.40000000000003,ecological,2020,cake,1,0,0,0,0,0,0,0,2023-11-15
2167,1730349,39,elegant prize,1.99,101,466.20000000000005,ecological,2020,cake,1,0,0,0,0,0,0,0,2023-11-15
2168,1742409,101,yummy boost,2.05,80,485.07,ecological,2020,cake,1,0,0,0,0,0,0,0,2023-11-15
2169,1724295,39,caramelized cranberry,0.87,80,961.26,ecological,1976,cake,0,0,1,0,0,0,0,0,2023-11-15
2170,1742319,40,simple bonus,1.5,79,666.0,local or ecological,2020,doughnut,1,0,0,0,0,0,0,0,2023-11-15
2171,1679892,63,magical plum,3.54,114,922.4100000000001,ecological,2020,cake,1,0,0,0,0,0,0,0,2023-11-15
2172,1741995,13,juniper berry choice,2.19,78,1010.0999999999999,ecological,2018,cake,1,0,0,0,0,0,0,0,2023-11-15
2173,1647624,62,traditional sensation,1.29,80,499.5,local or ecological,2020,doughnut,0,1,0,0,1,0,0,0,2023-11-15
2174,1721091,26,hazelnut winter,1.36,80,666.0,local or ecological,2020,candy,0,0,0,0,0,0,0,0,2023-11-15
2175,1716189,48,pretty spell,1.24,110,721.5,local or ecological,2020,cake,0,0,0,0,1,0,0,0,2023-11-15
2176,1718409,61,special star,1.24,102,721.5,local or ecological,2020,cake,0,0,0,0,1,0,0,0,2023-11-15
2177,1689462,46,sublime almond,2.08,116,765.9000000000001,local or ecological,2020,cake,1,0,0,0,0,0,0,0,2023-11-15
2178,1741359,89,chocolaty comfort,1.29,110,444.0,local or ecological,2020,cake,1,0,0,0,0,0,0,0,2023-11-15
2179,1715349,25,chocolate confidant,3.07,105,832.5,ecological,2020,eclair,0,1,0,0,0,0,0,0,2023-11-15
2180,1718547,100,chocolate smile,2.39,99,336.33,ecological,2019,cake,1,0,0,0,0,0,0,0,2023-11-15
2181,1740987,25,almond reward,3.12,115,859.14,ecological,2019,cake,1,0,0,0,0,0,0,0,2023-11-15
2182,1727601,6,hazelnut treat,2.1,98,555.0,local or ecological,2020,cake,1,0,0,0,0,0,0,1,2023-11-15
2183,1723311,61,nutty abbundance,1.69,107,666.0,local or ecological,2020,cake,0,1,0,1,0,1,0,0,2023-11-15
2184,1689168,38,special harmony,3.54,114,922.4100000000001,ecological,2020,cake,1,0,0,0,0,0,0,0,2023-11-15
2185,1740255,55,precious garden,3.13,111,522.81,ecological,2015,cake,0,0,0,0,1,0,0,0,2023-11-15
2186,1736037,91,cheeky black mulberry,1.49,65,455.09999999999997,ecological,2020,doughnut,1,1,0,0,0,0,0,0,2023-11-15
2187,1740087,3,blueberry spark,1.55,120,888.0,ecological,1967,cake,0,0,1,1,0,0,0,0,2023-11-15
2188,1740075,47,pure spring,3.29,116,666.0,ecological,2014,eclair,0,0,0,0,1,0,0,0,2023-11-15
2189,1730007,67,luscious star,0.55,95,666.0,ecological,1957,croissant,0,0,1,0,0,0,0,0,2023-11-15
2190,1739883,26,pistachio choice,2.4,96,1332.0,ecological,2014,cake,0,0,0,0,0,0,0,1,2023-11-15
2191,1739799,21,banana synergy,1.75,110,444.0,ecological,2020,cake,1,0,0,0,0,0,0,0,2023-11-15
2192,1739331,103,glamorous bliss,0.92,64,444.0,ecological,2008,cookie,0,0,1,0,0,0,0,0,2023-11-15
2193,1738773,76,double celebration,2.35,77,589.41,ecological,2020,cake,1,0,0,0,0,0,0,0,2023-11-15
2194,1735803,105,currant blossom,2.07,107,865.8,ecological,2014,cake,1,0,0,0,0,0,0,0,2023-11-15
2195,1738719,107,fancy pistachio,1.27,82,799.2,local or ecological,2020,cake,1,0,0,0,0,0,0,0,2023-11-15
2196,1738569,39,yellow blueberry,3.09,104,277.5,ecological,2019,cake,1,0,0,0,0,0,0,0,2023-11-15
2197,1738551,45,delicate spring,12.0,110,666.0,ecological,1935,cake,0,0,0,1,0,0,0,0,2023-11-15
2198,1738431,77,fantastic confidant,1.99,101,472.85999999999996,ecological,2020,cake,1,0,0,0,0,0,0,0,2023-11-15
2199,1614240,58,beautiful secret,1.65,109,499.5,local or ecological,2020,cake,1,0,0,0,0,0,0,0,2023-11-15
2200,1617540,99,beautiful spark,2.08,117,555.0,local or ecological,2020,cake,1,0,0,0,0,0,0,0,2023-11-15
2201,1737585,26,sesame flavor,0.69,115,666.0,n/a,2019,cake,0,1,0,0,0,0,0,0,2023-11-15
2202,1737471,83,velvety juniper berry,1.44,80,705.96,n/a,2019,doughnut,1,0,0,0,0,0,0,0,2023-11-15
2203,1116906,55,comforting chuckle,4.9,70,2020.1999999999998,n/a,1936,croissant,1,1,1,1,1,0,0,0,2023-11-15
2204,1717173,63,crispy marvel,3.0,115,1221.0,local or ecological,2020,candy,1,0,0,0,0,0,0,0,2023-11-15
2205,1737093,14,pineapple confidant,2.69,100,333.0,ecological,2013,cake,0,0,0,1,0,0,0,0,2023-11-15
2206,1694664,72,blissful secret,1.91,105,1287.6,local or ecological,2020,candy,0,1,0,0,0,0,0,0,2023-11-15
2207,1703304,19,currant surprise,2.85,93,444.0,ecological,2017,cake,1,0,0,0,0,0,0,0,2023-11-15
2208,1466868,25,raspberry taste,2.18,77,333.0,ecological,2019,cake,1,0,0,0,0,0,0,0,2023-11-15
2209,1736127,110,caramelized magic,1.98,110,666.0,local or ecological,2020,cake,1,0,0,0,0,0,0,0,2023-11-15
2210,1720023,92,celestial currant,3.75,108,610.5,ecological,2017,cake,0,0,0,1,0,0,0,0,2023-11-15
2211,1735197,88,homemade prize,0.69,99,667.11,local or ecological,1981,cake,0,0,1,0,0,0,0,0,2023-11-15
2212,1728123,56,irresistible blossom,1.45,110,510.59999999999997,local or ecological,2020,cake,0,0,0,0,0,0,0,0,2023-11-15
2213,1584156,83,delicate juniper berry,2.39,99,333.0,ecological,2020,cake,1,0,0,0,0,0,0,0,2023-11-15
2214,1733535,5,cherry grin,3.45,102,666.0,ecological,2011,cake,0,0,0,1,0,0,0,0,2023-11-15
2215,1701318,99,black mulberry secret,0.78,67,821.4000000000001,ecological,2002,cookie,0,1,1,0,0,0,0,0,2023-11-15
2216,1733271,26,cranberry desert,1.99,113,666.0,local or ecological,2020,cake,1,1,0,1,0,1,0,0,2023-11-15
2217,1637484,88,yummy strawberry,1.71,94,777.0,ecological,1971,eclair,0,1,1,0,0,0,0,0,2023-11-15
2218,1731795,109,alluring perfection,1.69,80,621.5999999999999,local or ecological,2020,cake,0,1,0,1,0,0,0,1,2023-11-15
2219,1638972,52,fruity ambrosia,2.5,106,1332.0,ecological,2002,cake,0,1,1,0,0,0,0,0,2023-11-15
2220,1731423,44,fluffy reward,2.99,109,452.88,ecological,2016,cake,1,0,0,0,0,0,0,0,2023-11-15
2221,1729989,86,crispy paradise,3.7,95,748.14,n/a,1971,cake,0,0,0,0,0,0,1,0,2023-11-15
2222,1695564,94,cherry star,4.15,113,1337.5500000000002,ecological,1937,doughnut,0,0,0,1,0,0,0,0,2023-11-15
2223,1729215,106,pear blossom,2.85,80,888.0,ecological,1977,cake,0,1,0,0,0,0,0,0,2023-11-15
2224,1729071,80,traditional blueberry,3.05,112,166.5,ecological,2015,cake,0,0,0,1,0,0,0,0,2023-11-15
2225,1729065,49,crisp delight,3.05,112,166.5,ecological,2015,cake,0,0,0,1,0,0,0,0,2023-11-15
2226,1709625,57,enticing desert,1.6,70,666.0,ecological,2008,cake,0,0,0,0,0,0,0,0,2023-11-15
2227,1727955,93,warm pistachio,1.33,78,666.0,local or ecological,2020,cake,1,0,0,0,0,0,0,0,2023-11-15
2228,1509615,112,fruity adventure,1.5,79,519.48,local or ecological,2019,cupcake,1,0,0,0,0,0,0,0,2023-11-15
2229,1727517,100,exquisite taste,2.53,91,1041.18,ecological,1978,cake,0,0,1,0,0,0,0,0,2023-11-15
2230,1679208,45,angelic almond,1.1,73,428.46,ecological,2007,doughnut,1,0,0,0,0,0,0,0,2023-11-15
2231,1629774,109,cashew spring,0.81,88,712.62,ecological,1991,cake,0,0,1,0,0,0,0,0,2023-11-15
2232,1723107,37,light synergy,1.15,63,666.0,ecological,2020,doughnut,0,1,0,0,1,0,0,0,2023-11-15
2233,1721805,64,refreshing generosity,1.87,101,667.11,n/a,2020,cake,1,0,0,0,0,0,0,0,2023-11-15
2234,1583820,90,tempting pleasure,2.38,99,333.0,ecological,2020,cake,1,0,0,0,0,0,0,0,2023-11-15
2235,1466742,50,fancy star,2.43,99,333.0,ecological,2019,cake,1,0,0,0,0,0,0,0,2023-11-15
2236,1718571,58,celestial pistachio,1.59,79,1320.9,local or ecological,2020,cake,0,0,0,0,0,0,0,0,2023-11-15
2237,1718475,29,berry serenity,0.64,87,1998.0,n/a,1967,cookie,0,0,1,0,0,0,0,0,2023-11-15
2238,1574148,84,savoury miracle,2.9,110,555.0,ecological,2020,cake,0,0,0,1,0,0,0,0,2023-11-15
2239,1716531,69,traditional confidant,0.77,51,1221.0,ecological,1974,cake,0,0,1,0,0,0,0,0,2023-11-15
2240,1533591,101,green marvel,2.19,77,333.0,ecological,2019,cake,1,0,0,0,0,0,0,0,2023-11-15
2241,1714635,19,sesame delight,2.87,91,666.0,ecological,2020,cake,0,0,0,1,0,0,0,0,2023-11-15
2242,1713945,95,pretty heaven,4.98,93,111.0,ecological,1937,cake,0,0,0,1,0,0,0,0,2023-11-15
2243,1711935,63,delightful hazelnut,2.69,119,455.09999999999997,ecological,2019,cake,1,0,0,0,0,0,0,0,2023-11-15
2244,1696380,12,raspberry flavor,0.94,68,555.0,ecological,1994,cake,0,1,1,0,0,0,0,0,2023-11-15
2245,1681836,98,candied sensation,1.28,80,666.0,local or ecological,2020,cake,1,0,0,0,0,0,0,0,2023-11-15
2246,1710477,36,candied inspiration,2.3,104,666.0,local or ecological,2020,cake,1,0,0,0,0,0,0,0,2023-11-15
2247,1709439,6,banana spark,4.5,60,588.3,ecological,1954,cake,0,0,0,1,0,0,0,0,2023-11-15
2248,1708110,41,yummy plum,2.03,110,888.0,ecological,1990,cake,0,0,1,0,0,0,0,0,2023-11-15
2249,1707180,36,fluffy blossom,1.65,79,666.0,local or ecological,2020,cake,1,0,0,0,0,0,0,0,2023-11-15
2250,1706946,29,currant abbundance,0.77,93,643.8,ecological,1985,cake,0,0,1,0,0,0,0,0,2023-11-15
2251,1704690,54,exclusive strawberry,1.38,105,721.5,ecological,1972,cake,0,0,1,0,0,0,1,0,2023-11-15
2252,1703958,83,crispy sesame,2.25,63,407.37,local or ecological,2020,cake,1,0,0,0,0,0,0,0,2023-11-15
2253,1701690,5,apricot surprise,2.02,110,999.0,local or ecological,2020,cake,1,0,0,0,0,0,0,0,2023-11-15
2254,1699542,68,beautiful star,3.1,100,821.4000000000001,ecological,2016,cake,1,0,0,0,0,0,0,0,2023-11-15
2255,1696776,68,velvety flavor,2.87,76,356.53200000000004,ecological,2019,cake,0,0,0,1,0,0,0,0,2023-11-15
2256,1694886,93,juniper berry gift,1.81,107,499.5,local or ecological,2020,cake,1,0,0,0,0,0,0,0,2023-11-15
2257,1694844,90,berry garden,0.89,80,777.0,local or ecological,2012,doughnut,0,0,0,0,0,0,0,0,2023-11-15
2258,1694610,12,berry warmth,1.89,108,666.0,local or ecological,2019,cake,1,0,0,0,0,0,0,0,2023-11-15
2259,1689606,100,juniper berry garden,1.52,120,688.2,local or ecological,2019,cake,1,0,0,0,0,0,0,0,2023-11-15
2260,1660575,32,blueberry prize,0.49,89,658.23,ecological,1984,cake,0,0,1,0,0,0,0,0,2023-11-15
2261,1650006,69,fantastic passion,1.84,54,200.91,local or ecological,2019,cake,1,0,0,0,0,0,0,0,2023-11-15
2262,1649838,58,savoury invitation,2.38,99,222.0,ecological,2020,cake,1,0,0,0,0,0,0,0,2023-11-15
2263,1635186,100,green mango,1.96,105,621.5999999999999,local or ecological,2020,cake,1,0,0,0,0,0,0,0,2023-11-15
2264,1629642,70,celestial garden,5.0,120,1818.1799999999998,n/a,1955,cake,0,0,0,0,0,0,1,0,2023-11-15
2265,1616862,32,banana wisdom,0.73,70,1332.0,ecological,1937,croissant,0,0,1,0,0,0,0,0,2023-11-15
2266,1606536,15,mango choice,1.87,101,532.8,local or ecological,2020,doughnut,0,1,0,0,0,1,0,0,2023-11-15
2267,1590060,20,almond magic,1.29,50,444.0,ecological,2020,doughnut,1,0,0,0,0,0,0,0,2023-11-15
2268,1602102,55,crunchy heaven,1.21,54,888.0,ecological,2009,doughnut,0,0,1,0,0,0,0,0,2023-11-15
2269,1553463,52,tempting flower,1.9,55,166.5,local or ecological,2020,cake,1,0,0,0,0,0,0,0,2023-11-15
2270,1389417,20,black mulberry chuckle,1.98,116,999.0,local or ecological,2019,cake,1,0,0,0,0,0,0,0,2023-11-15
2271,1600374,83,cheeky bliss,2.18,103,566.0999999999999,ecological,2019,cupcake,1,0,0,0,0,0,0,0,2023-11-15
2272,1540449,46,fantastic sentiment,3.2,112,388.5,local or ecological,1993,cake,0,0,0,1,0,0,0,0,2023-11-15
2273,1489275,25,sesame ribbon,1.99,104,999.0,local or ecological,2019,cake,1,0,0,0,0,0,0,0,2023-11-15
